number;name;address;position;banking;bonus;status;contract_name;bike_stands;available_bike_stands;available_bikes;last_update
9028;09028 - MONCEY BLANCHE;4 RUE MONCEY - 75009 PARIS;48.8801539859, 2.33107516002;True;False;OPEN;Paris;18;18;0;2017-12-04T13:03:55+01:00
6009;06009 - GUYNEMER LUXEMBOURG;26 RUE GUYNEMER - 75006 PARIS;48.8467209826, 2.33239459293;True;False;OPEN;Paris;35;23;10;2017-12-04T13:04:10+01:00
42012;42012 - BARBUSSE (IVRY);1 RUE HENRY BARBUSSE - 94200 IVRY;48.810200348, 2.37967058912;True;False;OPEN;Paris;25;21;4;2017-12-04T13:04:28+01:00
13006;13006 - SAINT MARCEL JEANNE D'ARC;02 RUE DUMERIL - 75013 PARIS;48.8381516081, 2.35710844956;True;False;OPEN;Paris;41;19;22;2017-12-04T13:04:26+01:00
21206;21206 - PERI (MONTROUGE);39 RUE GABRIEL PERI 92120 MONTROUGE;48.8182337326, 2.32088453255;True;False;OPEN;Paris;50;46;4;2017-12-04T13:04:09+01:00
17048;17048 - TOCQUEVILLE;12 RUE DE TOCQUEVILLE - 75017 PARIS;48.8824022854, 2.31400041122;True;False;OPEN;Paris;15;5;6;2017-12-04T13:04:16+01:00
18014;18014 - DOUDEAUVILLE LEON;26 RUE LEON - 75018 PARIS;48.8883242185, 2.35357337264;True;False;OPEN;Paris;13;12;0;2017-12-04T13:03:42+01:00
15065;15065 - HUMBERT;23 RUE EMILE ZOLA - 75015 PARIS;48.846383773, 2.2800084119;True;False;OPEN;Paris;63;38;25;2017-12-04T13:04:24+01:00
1018;01018 - RIVOLI TUILERIE;2 RUE D'ALGER - 75001 PARIS;48.8647936661, 2.32943142195;True;False;OPEN;Paris;21;4;16;2017-12-04T13:03:41+01:00
33013;33013 - RECHAUSSIERE (AUBERVILLIERS);52 RUE LEOPOLD RECHOSSIERE - 93300 AUBERVILLIERS;48.9145061128, 2.39105149688;True;False;OPEN;Paris;29;19;10;2017-12-04T13:04:10+01:00
16006;16006 - RUE LAURISTON;60 RUE LAURISTON - 75016 PARIS;48.8692602237, 2.28991872284;True;True;OPEN;Paris;17;3;14;2017-12-04T13:04:27+01:00
19005;19005 - RIQUET;56 AVENUE DE FLANDRE - 75019 PARIS;48.8880132814, 2.37375959552;True;False;OPEN;Paris;20;16;4;2017-12-04T13:04:08+01:00
14124;14124 - PORTE D'ARCUEIL;AVENUE DAVID WEIL - 75014 PARIS;48.8211117705, 2.33378529043;True;False;OPEN;Paris;24;23;1;2017-12-04T13:04:21+01:00
4016;04016 - LOBAU;3 RUE LOBAU - 75004 PARIS;48.8562467217, 2.35328134461;True;False;OPEN;Paris;60;36;24;2017-12-04T13:03:38+01:00
13027;13027 - MAZAGRAND COUBERTIN;AVENUE DE LA PORTE DE GENTILLY - 75013 PARIS;48.8162582572, 2.34418192299;True;False;OPEN;Paris;15;15;0;2017-12-04T13:03:42+01:00
17014;17014 - PORTE DE CLICHY - AVENUE DE CLICHY;12 AVENUE DE LA PORTE DE CLICHY - 75017 PARIS;48.8967873959, 2.31071441901;True;False;OPEN;Paris;34;8;25;2017-12-04T13:03:45+01:00
34005;34005 - LESENNE (SAINT OUEN);44 RUE ADRIEN LESENNE - 93400 SAINT OUEN;48.9025532782, 2.3482749363;True;False;OPEN;Paris;25;23;2;2017-12-04T13:04:35+01:00
13035;13035 - IVRY TOLBIAC;116 AVENUE DE CHOISY - 75013 PARIS;48.8259701364, 2.36023184076;True;False;OPEN;Paris;22;14;8;2017-12-04T13:03:51+01:00
11006;11006 - LEDRU ROLLIN-BASFROI;169 AVENUE LEDRU ROLLIN - 75011 PARIS;48.8564337069, 2.37902058776;True;False;OPEN;Paris;37;25;10;2017-12-04T13:04:18+01:00
20503;20503 - COURS DE VINCENNES PYRÉNÉES;1 RUE DES PYRENEES - 75020 PARIS;48.847724969, 2.40590731702;False;False;OPEN;Paris;21;10;10;2017-12-04T13:04:36+01:00
21311;21311 - GAMBETTA (ISSY LES MOULINEAUX);FACE AU 40 BOULEVARD GAMBETTA - 92130 ISSY LES MOULINEAUX;48.8274705017, 2.27854960082;True;False;OPEN;Paris;55;45;9;2017-12-04T13:03:50+01:00
10007;10007 - CHATEAU D'EAU;57 RUE DU CHATEAU D'EAU - 75010 PARIS;48.8724299733, 2.35548939017;True;False;OPEN;Paris;19;0;17;2017-12-04T13:04:10+01:00
22011;22011 - MONTROSIER (NEUILLY);7 RUE MONTROSIER - 92200 NEUILLY;48.8794413696, 2.27853571712;True;False;OPEN;Paris;25;9;16;2017-12-04T13:03:09+01:00
21113;21113 - PETIT (CLICHY);2 RUE PETIT - 92110 CLICHY;48.8993483538, 2.29662648341;True;False;OPEN;Paris;25;21;3;2017-12-04T13:02:41+01:00
35006;35006 - DELIZY (PANTIN);FACE AU 23 RUE DELIZY - 93500 PANTIN;48.8963319317, 2.40908765273;True;False;OPEN;Paris;22;15;7;2017-12-04T13:02:37+01:00
2101;02101 - BACHAUMONT;14 RUE BACHAUMONT - 75002 PARIS;48.8660671501, 2.3454636527;True;False;OPEN;Paris;33;1;32;2017-12-04T13:03:13+01:00
20116;20116 - HAIES REUNION;53 RUE DES HAIES - 75020 PARIS;48.8538689677, 2.40242616224;True;False;OPEN;Paris;22;22;0;2017-12-04T13:02:43+01:00
15037;15037 - GROULT;202 RUE LECOURBE - 75015 PARIS;48.8404161884, 2.29546490652;True;False;OPEN;Paris;47;34;13;2017-12-04T13:03:14+01:00
21106;21106 - MORICE 2 (CLICHY);2-4 RUE MORICE - 92110 CLICHY;48.9006603494, 2.30856953503;True;False;OPEN;Paris;25;12;12;2017-12-04T13:02:39+01:00
21101;21101 - VALITON (CLICHY);4 RUE DE VALITON - 92110 CLICHY;48.9024924515, 2.29784000737;True;False;OPEN;Paris;25;16;8;2017-12-04T13:03:22+01:00
8048;08048 - MARCEAU;45 AVENUE MARCEAU - 75008 PARIS;48.8688517082, 2.2985140488;True;False;OPEN;Paris;20;5;14;2017-12-04T13:03:21+01:00
15025;15025 - AMETTE;26 RUE DUPLEIX - 75015 PARIS;48.8514541821, 2.29671030093;True;False;OPEN;Paris;48;42;6;2017-12-04T13:03:07+01:00
17033;17033 - CARNOT;8 AVENUE CARNOT - 75017 PARIS;48.8755384211, 2.29373210017;True;True;OPEN;Paris;32;13;19;2017-12-04T13:02:53+01:00
19009;19009 - CITE DES SCIENCES;28BIS AVENUE CORENTIN CARIOU - 75019 PARIS;48.8965490598, 2.38464964402;True;False;OPEN;Paris;30;3;20;2017-12-04T13:03:08+01:00
17044;17044 - PORTE DE SAINT OUEN;1 AVENUE DE LA PORTE DE SAINT OUEN - 75017 PARIS;48.8979224085, 2.32851451022;True;False;OPEN;Paris;42;38;1;2017-12-04T13:02:40+01:00
11004;11004 - CHARONNE SAINT ANTOINE;3 RUE DE CHARONNE - 75011 PARIS;48.85225529, 2.37402723561;True;False;OPEN;Paris;32;6;26;2017-12-04T13:02:53+01:00
10014;10014 - BEAUREPAIRE;14 RUE DE MARSEILLE - 75010 PARIS;48.871662662, 2.36393331138;True;False;OPEN;Paris;56;41;13;2017-12-04T13:03:35+01:00
18113;18113 - LEPIC;70 - 72 RUE LEPIC - 75018 PARIS;48.887573071, 2.33432733642;True;True;OPEN;Paris;22;22;0;2017-12-04T13:03:29+01:00
19026;19026 - DANUBE;53 RUE MIGUEL HIDALGO - 75019 PARIS;48.8819531724, 2.39249621665;True;True;OPEN;Paris;16;16;0;2017-12-04T13:02:57+01:00
2107;02107 - THOREL;11 RUE THOREL - 75002 PARIS;48.8700006172, 2.34899551805;True;False;OPEN;Paris;16;4;11;2017-12-04T13:02:58+01:00
14110;14110 - ABBE CARTON;89 RUE DE L'ABBE CARTON - 75014 PARIS;48.8277462661, 2.32071409809;True;False;OPEN;Paris;24;8;16;2017-12-04T13:02:37+01:00
13055;13055 - LAGROUA;18 RUE MARIE ANDREE LAGROUA - 75013 PARIS;48.8285952839, 2.38022060627;True;False;OPEN;Paris;61;45;16;2017-12-04T13:03:00+01:00
1010;01010 - PONT NEUF;10 RUE BOUCHER - 75001 PARIS;48.8594623892, 2.34436612845;True;False;OPEN;Paris;25;2;21;2017-12-04T13:03:00+01:00
15051;15051 - ROLLET;1 PLACE HENRI ROLLET - 75015 PARIS;48.8359810045, 2.29346711913;True;False;OPEN;Paris;8;6;2;2017-12-04T13:03:19+01:00
3012;03012 - GAITE LYRIQUE;FACE 8 RUE SALOMON DE CAUS - 75003 PARIS;48.8674979894, 2.35366081625;True;False;OPEN;Paris;24;4;17;2017-12-04T13:03:31+01:00
5010;05010 - SAINT MICHEL HENRI BARBUSSE;1 RUE HENRI BARBUSSE - 75005 PARIS;48.8437569813, 2.33930672198;True;False;OPEN;Paris;15;11;4;2017-12-04T13:02:47+01:00
1001;01001 - ILE DE LA CITE PONT NEUF;41 QUAI DE L'HORLOGE - 75001 PARIS;48.8570916352, 2.34174799516;True;False;OPEN;Paris;16;1;13;2017-12-04T13:03:14+01:00
17012;17012 - MAIRIE DU 17EME;FACE 16 RUE DES BATIGNOLLES - 75017 PARIS;48.8841012932, 2.32220602535;True;False;OPEN;Paris;23;6;17;2017-12-04T13:02:52+01:00
16107;16107 - GODARD;2 RUE BENJAMIN GODARD - 75016 PARIS;48.865983241, 2.27572563573;True;False;OPEN;Paris;33;26;7;2017-12-04T13:02:42+01:00
8102;08102 - LAMENAIS WASHINGTON;1 RUE LAMENNAIS - 75008 PARIS;48.8735553345, 2.30328866613;True;False;OPEN;Paris;26;2;24;2017-12-04T13:03:32+01:00
10001;10001 - JOHANN STRAUSS;FACE 50 RUE RENE BOULANGER - 75010 PARIS;48.8684999417, 2.35997004961;True;False;OPEN;Paris;62;14;47;2017-12-04T13:03:35+01:00
14006;14006 - SAINT JACQUES TOMBE ISSOIRE;46 BOULEVARD SAINT JACQUES - 75014 PARIS;48.8331903188, 2.33693339125;True;False;OPEN;Paris;22;16;6;2017-12-04T13:03:32+01:00
19119;19119 - BOURET PAILLERON;20 RUE EDOUARD PAILLERON - 75019 PARIS;48.8805744614, 2.37685300056;True;False;OPEN;Paris;26;16;5;2017-12-04T13:03:09+01:00
20115;20115 - PORTE DE BAGNOLET;102 RUE LOUIS LUMIERE - 75020 PARIS;48.8644236486, 2.41041111584;True;True;OPEN;Paris;20;20;0;2017-12-04T13:03:11+01:00
12010;12010 - MICHEL BIZOT;251 AVENUE DAUMESNIL - 75012 PARIS;48.8374904465, 2.4018255858;True;False;OPEN;Paris;19;11;4;2017-12-04T13:03:33+01:00
9037;09037 - CLICHY PARME;01 RUE DE PARME - 75009 PARIS;48.8812664242, 2.32819709345;True;False;OPEN;Paris;23;22;1;2017-12-04T13:03:36+01:00
20002;20002 - PIXERECOURT;FACE 65 RUE PIXERECOURT - 75020 PARIS;48.873803623, 2.3960122233;True;True;OPEN;Paris;15;15;0;2017-12-04T13:03:06+01:00
13014;13014 - GARE D'AUSTERLITZ;5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS;48.8425244908, 2.36404495866;True;False;CLOSED;Paris;14;0;0;2017-12-04T13:03:21+01:00
20041;20041 - BELLEVILLE;116 BD DE BELLEVILLE - 75020 PARIS;48.8711994314, 2.37799433829;True;False;OPEN;Paris;59;48;4;2017-12-04T13:03:20+01:00
12023;12023 - SAHEL;15 AVENUE EMILE LAURENT - 75012 PARIS;48.8407622776, 2.41052344083;True;False;OPEN;Paris;67;45;22;2017-12-04T13:02:50+01:00
4001;04001 - NOTRE DAME;10 RUE D'ARCOLE - 75004 PARIS;48.8539841444, 2.34938004529;True;False;OPEN;Paris;32;13;19;2017-12-04T13:02:36+01:00
18020;18020 - RUISSEAU;31 RUE FRANCOEUR - 75018 PARIS;48.8910412326, 2.34001458544;True;True;OPEN;Paris;18;16;2;2017-12-04T13:02:54+01:00
16003;16003 - ANDRE MAUROIS;2 BIS BOULEVARD ANDRE MAUROIS - 75016 PARIS;48.8779308172, 2.27895982497;True;False;OPEN;Paris;29;25;4;2017-12-04T13:02:56+01:00
21705;21705 - HUGO (VANVES);11 AVENUE VICTOR HUGO - 92170 VANVES;48.8235996443, 2.28881972951;True;False;OPEN;Paris;23;20;3;2017-12-04T13:03:28+01:00
32604;32604 - KOCK (LES LILAS);FACE 3 AVENUE PAUL DE KOCK - 93260 LES LILAS;48.8812154273, 2.42020915533;True;True;OPEN;Paris;28;25;2;2017-12-04T13:03:27+01:00
10026;10026 - CHATEAU LANDON;2 RUE DE CHATEAU LANDON - 75010 PARIS;48.879305, 2.362424;True;False;OPEN;Paris;59;53;5;2017-12-04T13:03:00+01:00
14003;14003 - RASPAIL SCHOELCHER;2 RUE VICTOR SCHOELCHER - 75014 PARIS;48.8368508158, 2.33130360086;True;False;OPEN;Paris;47;40;7;2017-12-04T13:02:52+01:00
13107;13107 - MARCHAND SANTE;12 PASSAGE VICTOR MARCHAND - 75013 PARIS;48.8288402184, 2.34196743683;True;False;OPEN;Paris;45;32;10;2017-12-04T13:02:52+01:00
19004;19004 - QUAI DE LA LOIRE;4 QUAI DE LA LOIRE - 75019 PARIS;48.8833973385, 2.37107452298;True;False;OPEN;Paris;16;7;3;2017-12-04T13:02:44+01:00
11026;11026 - CHEMIN VERT SAINT MAUR;105 RUE DU CHEMIN VERT - 75011 PARIS;48.8611944193, 2.38130190492;True;False;OPEN;Paris;46;44;2;2017-12-04T13:03:23+01:00
34006;34006 - MICHELET (SAINT OUEN);42 AVENUE MICHELET - 93400 SAINT OUEN;48.910356422, 2.34430102118;True;False;OPEN;Paris;25;8;16;2017-12-04T13:02:41+01:00
21302;21302 - BRIAND (ISSY LES MOULINEAUX);PLACE DE LA RESISTANCE ANGLE RUE ARISTIDE BRIAND - 92130 ISSY LES MOULINEAUX;48.8210302529, 2.25101957153;True;False;OPEN;Paris;25;18;7;2017-12-04T13:03:28+01:00
10022;10022 - CHABROL SAINT QUENTIN;FACE 124 RUE DU FAUBOURG SAINT DENIS - 75010 PARIS;48.8768669058, 2.35611908299;True;False;OPEN;Paris;42;36;6;2017-12-04T13:03:21+01:00
10027;10027 - DUNKERQUE;4 RUE DE DUNKERQUE - 75010 PARIS;48.8793551032, 2.35837919245;True;False;OPEN;Paris;19;12;5;2017-12-04T13:03:05+01:00
28001;28001 - WALLACE (PUTEAUX);FACE AU 4 BOULEVARD RICHARD WALLACE - 92800 PUTEAUX;48.8787068535, 2.24197549369;True;False;OPEN;Paris;30;4;26;2017-12-04T13:02:42+01:00
11105;11105 - REPUBLIQUE PARMENTIER;82 AVENUE PARMENTIER - 75011 PARIS;48.8645416268, 2.37519519672;True;False;OPEN;Paris;50;49;1;2017-12-04T13:03:13+01:00
13015;13015 - CHEVALERET - LOUISE WEISS;104 RUE DU CHEVALERET - 75013 PARIS;48.8326516, 2.3710347;True;False;OPEN;Paris;38;18;19;2017-12-04T13:03:04+01:00
5020;05020 - PONT DE SULLY RIVE GAUCHE;03 RUE DES FOSSES SAINT BERNARD - 75005 PARIS;48.8491596892, 2.35614032748;True;False;OPEN;Paris;21;0;20;2017-12-04T13:03:15+01:00
16129;16129 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 1;CHEMIN DE LA CEINTURE DU LAC INTERIEUR / AVENUE DE SAINT CLOUD - 75016 PARIS;48.862081867, 2.26174638604;True;False;OPEN;Paris;42;39;3;2017-12-04T13:02:38+01:00
21102;21102 - NATIONS UNIES (CLICHY);PLACE DES NATIONS UNIES - 92110 CLICHY;48.8971098501, 2.30990049821;True;False;OPEN;Paris;25;20;4;2017-12-04T13:03:15+01:00
11103;11103 - RICHARD LENOIR;21 RUE PELEE - 75011 PARIS;48.8600393112, 2.37098437424;True;False;OPEN;Paris;47;47;0;2017-12-04T13:03:34+01:00
6016;06016 - DANTON;FACE AU 7 RUE DANTON 75006 PARIS;48.8523930093, 2.34144252247;True;False;OPEN;Paris;21;0;21;2017-12-04T13:03:23+01:00
21020;21020 - REPUBLIQUE 2 (BOULOGNE-BILLANCOURT);28 Bd de la République 92100 BOULOGNE BILLANCOURT;48.8319998154, 2.25371998801;True;False;OPEN;Paris;28;11;17;2017-12-04T13:03:30+01:00
8115;08115 - BASSANO;10 RUE VERNET - 75008 PARIS;48.8713453271, 2.30018657227;True;False;OPEN;Paris;21;2;19;2017-12-04T13:02:58+01:00
10041;10041 - CHARTRES (18 ARR.);FACE 39 BOULEVARD DE LA CHAPELLE - 75010 PARIS;48.884141194, 2.35610946588;True;False;OPEN;Paris;14;11;3;2017-12-04T13:02:43+01:00
23003;23003 - WILSON (LEVALLOIS);132 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS;48.8983400023, 2.28508993358;True;False;OPEN;Paris;25;0;24;2017-12-04T13:03:18+01:00
15110;15110 - PLACE ROBERT GUILLEMARD;PLACE ROBERT GUILLEMARD - 75015 PARIS;48.8362103615, 2.28103938101;True;False;OPEN;Paris;23;1;22;2017-12-04T13:02:44+01:00
34002;34002 - PERI (SAINT OUEN);128 AVENUE GABRIEL PERI / AVENUE DU CAPITAINE GLAMER - 93400 SAINT OUEN;48.9025922416, 2.33051356484;True;False;OPEN;Paris;26;23;3;2017-12-04T13:02:17+01:00
21015;21015 - NATIONALE (BOULOGNE-BILLANCOURT);39 RUE NATIONALE - 92100 BOULOGNE-BILLANCOURT;48.8276004241, 2.24183519132;True;False;OPEN;Paris;23;10;13;2017-12-04T13:02:34+01:00
13001;13001 - PORT ROYAL;51 BOULEVARD PORT ROYAL - 75013 PARIS;48.837727921, 2.34466404343;True;False;OPEN;Paris;18;4;14;2017-12-04T13:02:36+01:00
9008;09008 - TOUR D'AUVERGNE;24 RUE D'AUVERGNE - 75009 PARIS;48.8791617778, 2.34369843072;True;False;OPEN;Paris;17;16;1;2017-12-04T13:02:03+01:00
43007;43007 - VORGES (VINCENNES);4 AVENUE VORGES - 94300 VINCENNES;48.8482577527, 2.43989289939;True;False;OPEN;Paris;25;23;2;2017-12-04T13:02:16+01:00
10024;10024 - BUISSON SAINT LOUIS;2 RUE DU BUISSON SAINT LOUIS - 75010 PARIS;48.8718258899, 2.37220322486;True;False;OPEN;Paris;18;14;2;2017-12-04T13:01:48+01:00
13045;13045 - TOLBIAC ALBERT;FACE 1 RUE JEAN COLLY - 75013 PARIS;48.8278380326, 2.37053056386;True;False;OPEN;Paris;20;17;3;2017-12-04T13:01:53+01:00
13022;13022 - BUTTE AUX CAILLES;27 ET 36 RUE DE LA BUTTE AUX CAILLES - 75013 PARIS;48.8275643799, 2.34906350669;True;True;OPEN;Paris;36;30;5;2017-12-04T13:01:40+01:00
8057;08057 - HOCHE;62 AVENUE HOCHE - 75008 PARIS;48.8749447581, 2.2974385772;True;False;OPEN;Paris;33;25;8;2017-12-04T13:01:58+01:00
33102;33102 - JAURES 1 (PRE SAINT GERVAIS);RUE GABRIEL PERI ANGLE AVENUE JAURES - 93310 LE PRE SAINT GERVAIS;48.8865269833, 2.40746868939;True;True;OPEN;Paris;18;10;3;2017-12-04T13:02:21+01:00
17028;17028 - PORTE DE COURCELLE;34 BOULEVARD DE REIMS - 75017 PARIS;48.8888000206, 2.29631993184;True;False;OPEN;Paris;36;0;35;2017-12-04T13:01:58+01:00
17030;17030 - RENNEQUIN PEREIRE;143 BOULEVARD DE PEREIRE - 75017 PARIS;48.8836391539, 2.29515206745;True;False;OPEN;Paris;23;8;15;2017-12-04T13:02:28+01:00
42702;42702 - LECLERC (KREMLIN BICETRE);73 RUE DU GENERAL LECLERC - 94270 LE KREMELIN BICETRE;48.8104774996, 2.35817289646;True;True;OPEN;Paris;20;18;2;2017-12-04T13:01:51+01:00
20121;20121 - MENILMONTANT BOYER;27 RUE BOYER - 75020 PARIS;48.8689101274, 2.39202048929;True;True;OPEN;Paris;18;18;0;2017-12-04T13:02:13+01:00
15057;15057 - BOSSOUTROT - MARTIAL VALIN;face au 4 rue Lucien Bossoutrot angle Bd Martial Valin - 75015 PARIS;48.83654, 2.27414;True;False;OPEN;Paris;38;19;16;2017-12-04T13:02:12+01:00
4105;04105 - MORLAND;17 BOULEVARD DU MORLAND - 75004 PARIS;48.8499600353, 2.36323986872;True;False;OPEN;Paris;36;30;6;2017-12-04T13:01:38+01:00
18017;18017 - PECQUEUR;93 RUE CAULAINCOURT - 75018 PARIS;48.889677905, 2.33817871443;True;True;OPEN;Paris;38;37;0;2017-12-04T13:01:43+01:00
16038;16038 - RUE MOLITOR;RUE MOLITOR - 75016 PARIS;48.8450971265, 2.2657241479;True;False;OPEN;Paris;34;27;5;2017-12-04T13:01:52+01:00
908;00908 - PORT DU GROS CAILLOU (STATION MOBILE);BERGES DE SEINE, ESCALIER PORT DU GROS CAILLOU - 75007 PARIS;48.862905, 2.306366;True;False;OPEN;Paris;20;7;13;2017-12-04T13:02:02+01:00
8113;08113 - PLACE ST AUGUSTIN;5 PLACE SAINT AUGUSTIN - 75008 PARIS;48.8749231098, 2.31939514438;True;False;OPEN;Paris;22;0;22;2017-12-04T13:02:13+01:00
21111;21111 - LERICHE (CLICHY);14 RUE DU PROFESSEUR RENE LERICHE - 92110 CLICHY;48.908110383, 2.30751971008;True;False;OPEN;Paris;50;31;18;2017-12-04T13:02:03+01:00
32006;32006 - EGLISE SAINT JUSTE (SAINT DENIS);AVENUE DU PRESIDENT WILSON / PARKING DE L'EGLISE SAINT JUSTE - 93210 SAINT DENIS;48.908586717, 2.35848245779;True;False;OPEN;Paris;38;17;21;2017-12-04T13:02:34+01:00
15006;15006 - CHERCHE MIDI;133 RUE DU CHERCHE MIDI - 75015 PARIS;48.844703, 2.317819;True;False;OPEN;Paris;36;32;4;2017-12-04T13:01:58+01:00
11031;11031 - PARMENTIER;1 RUE JACQUARD - 75011 PARIS;48.8645557653, 2.37307150739;True;False;OPEN;Paris;39;38;1;2017-12-04T13:02:23+01:00
42013;42013 - BARBES (IVRY);RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE;48.8159110965, 2.36822972924;True;False;OPEN;Paris;24;21;2;2017-12-04T13:02:33+01:00
21203;21203 - BRIAND (MONTROUGE);PLACE JULES FERRY / AVENUE ARISTIDE BRIAND - 92120 MONTROUGE;48.8125109082, 2.32568062304;True;False;OPEN;Paris;28;26;2;2017-12-04T13:02:28+01:00
22008;22008 - DE GAULLE (NEUILLY);153 BIS AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE;48.8829516254, 2.26513500874;True;False;OPEN;Paris;27;20;7;2017-12-04T13:01:56+01:00
42202;42202 - RONSARD (CHARENTON);1 RUE  KENNEDY / ALLEE RONSARD - 94220 CHARENTON;48.8227360121, 2.40565920321;True;False;OPEN;Paris;23;12;10;2017-12-04T13:02:21+01:00
4021;04021 - BEAUBOURG RAMBUTEAU;49 RUE RAMBUTEAU - 75004 PARIS;48.8614190722, 2.35258144286;True;False;OPEN;Paris;26;0;26;2017-12-04T13:02:24+01:00
19008;19008 - CORENTIN CARIOU;177 AVENUE DE FLANDRE - 75019 PARIS;48.89465025, 2.38186872951;True;False;OPEN;Paris;25;16;7;2017-12-04T13:02:09+01:00
13102;13102 - LA PITIE-SALPETRIERE;47-83 BOULEVARD DE L'HOPITAL (Allée de la grille) - 75013 PARIS;48.83742, 2.36506;True;False;OPEN;Paris;50;12;38;2017-12-04T13:02:16+01:00
14015;14015 - CITE UNIVERSITAIRE;FACE 15 BOULEVARD JOURDAN - 75014 PARIS;48.8201501078, 2.33992642819;True;False;OPEN;Paris;19;16;3;2017-12-04T13:02:05+01:00
21307;21307 - CRESSON 1 (ISSY LES MOULINEAUX);FACE 36 AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX;48.8226783671, 2.26863109329;True;False;OPEN;Paris;31;25;6;2017-12-04T13:02:17+01:00
7013;07013 - PLACE DE BRETEUIL;17 RUE DUROC - 75007 PARIS;48.8475022584, 2.31268832866;True;False;OPEN;Paris;55;37;18;2017-12-04T13:02:02+01:00
14022;14022 - DIDOT-MARINIERS;108 RUE DIDOT - 75014 PARIS;48.826508, 2.31311526;True;False;OPEN;Paris;35;18;16;2017-12-04T13:01:54+01:00
8101;08101 - LONDRES AMSTERDAM;42 RUE DE LONDRES - 75008 PARIS;48.8780344615, 2.32648354097;True;False;OPEN;Paris;23;15;8;2017-12-04T13:02:28+01:00
33011;33011 - FAURE (AUBERVILLIERS);FACE 172-174 BOULEVARD FELIX FAURE - 93300 AUBERVILLIERS;48.911393689, 2.37528131997;True;False;OPEN;Paris;28;15;6;2017-12-04T13:02:16+01:00
20048;20048 - BAGNOLET;110 RUE DE BAGNOLET - 75020 PARIS;48.8597776445, 2.40344426132;True;False;OPEN;Paris;28;20;8;2017-12-04T13:02:21+01:00
16040;16040 - EXELMANS;73 BIS BOULEVARD EXELMANS - 75016 PARIS;48.8431044947, 2.25982139174;True;False;OPEN;Paris;33;32;1;2017-12-04T13:02:09+01:00
20111;20111 - L'ISLE ADAM PYRENÉES;60 RUE VILLIERS DE L'ISLE ADAM - 75020 PARIS;48.8673622972, 2.39622289099;True;True;OPEN;Paris;20;20;0;2017-12-04T13:02:20+01:00
16108;16108 - SABLONS;40 RUE DES SABLONS - 75016 PARIS;48.8638751313, 2.28189073658;True;False;OPEN;Paris;35;30;5;2017-12-04T13:06:30+01:00
31010;31010 - STALINGRAD (MONTREUIL);67-69 RUE DE STALINGRAD - 93100 MONTREUIL;48.8568111231, 2.44498742534;True;False;OPEN;Paris;44;44;0;2017-12-04T13:05:45+01:00
13514;13514 - GARE D'AUSTERLITZ 2;9 BOULEVARD DE L'HOPITAL - 75013 PARIS;48.8418361736, 2.36346863686;False;False;CLOSED;Paris;19;0;0;2017-12-04T13:05:58+01:00
12034;12034 - PIROGUES DE BERCY;20 RUE DES PIROGUES DE BERCY - 75012 PARIS;48.8323083894, 2.38637027857;True;False;OPEN;Paris;48;37;11;2017-12-04T13:05:51+01:00
14002;14002 - RASPAIL QUINET;FACE 4 BD EDGAR QUINET - 75014 PARIS;48.8391991672, 2.32955509721;True;True;OPEN;Paris;44;21;23;2017-12-04T13:06:02+01:00
31707;31707 - VAILLANT (BAGNOLET);FACE 70 RUE EDOUARD VAILLANT - 93170 BAGNOLET;48.8583956785, 2.414860628;True;False;OPEN;Paris;49;37;12;2017-12-04T13:06:24+01:00
6007;06007 - VAVIN;18 RUE BREA - 75006 PARIS;48.8427384783, 2.32979422176;True;False;OPEN;Paris;23;14;8;2017-12-04T13:06:33+01:00
10016;10016 - VILLEMIN;29 RUE DES RECOLLETS - 75010 PARIS;48.8750346559, 2.3598012386;True;False;OPEN;Paris;16;10;4;2017-12-04T13:06:32+01:00
11110;11110 - SQUARE ROQUETTE;176 RUE DE LA ROQUETTE - 75011 PARIS;48.8592429763, 2.38659328921;True;False;OPEN;Paris;52;45;7;2017-12-04T13:05:38+01:00
12043;12043 - DAUMESNIL HEBRARD;108, avenue Daumesnil - 75012 PARIS;48.8429, 2.38474;True;False;OPEN;Paris;40;28;12;2017-12-04T13:05:54+01:00
15123;15123 - RUE DU COMMERCE;20 RUE DU COMMERCE - 75015 PARIS;48.8479921935, 2.29668168569;True;False;OPEN;Paris;25;11;14;2017-12-04T13:06:23+01:00
22001;22001 - CHATEAU (NEUILLY);26 BOULEVARD DU CHATEAU - 92200 NEUILLY;48.8905119135, 2.27016722527;True;False;OPEN;Paris;25;3;22;2017-12-04T13:06:33+01:00
2007;02007 - CHABANAIS;1 RUE CHABANAIS - 75002 PARIS;48.8671234464, 2.33668660824;True;False;OPEN;Paris;28;5;23;2017-12-04T13:05:48+01:00
13020;13020 - MENDES FRANCE;FACE 15 RUE PAUL KLEE - 75013 PARIS;48.8390842183, 2.37053233099;True;False;OPEN;Paris;45;23;22;2017-12-04T13:05:12+01:00
